FullText,Name,Address,ACT,AD,ADLT,ADM,AH,ALZ,AOT,ARIPI,ASENA,AT,BMT,BREXP,CARIP,CBT,CCBHC,CDM,CFT,CHLD,CHLOR,CIT,CJ,CLF,CLOZA,CM,CMHC,CMHG,CO,COOT,CRT,CSBG,DBT,DEC,DROPE,DV,ECT,EMDR,ES,FG,FLUPH,FPSY,FQHC,GL,GT,HALOP,HI,HIVT,HS,HV,ICM,IDD,IH,ILOPE,IMR,IPC,IPT,ITU,KIT,LAD,LMG,LOXAP,LURAS,MC,MD,MF,MH,MI,MSMH,NRT,NSC,OLANZ,OLANZF,OMH,OP,ORES,OSF,OSG,PA,PALIP,PCF,PED,PEER,PEFP,PEOFF,PEON,PERPH,PH,PHDT,PI,PIMOZ,PROCH,PRS,PSY,PTSD,PVTN,PVTP,QUETI,RES,RISPE,RTCA,RTCC,SCJJ,SE,SED,SEF,SEMP,SF,SH,SHB,SHC,SI,SMA,SMHA,SMI,SMON,SMOP,SMPD,SNR,SPS,SS,STDT,STU,SUMH,SWFS,TAY,TBG,TBI,TBS,TCC,TELE,THIOR,THIOT,TMS,TPC,TRIFL,TRMA,TT,VAF,VAMC,VET,VO,VRS,WI,YAD,ZIPRA
"Upper Bay Counseling and Support Servs Child Services 200 Booth Street Elkton, Maryland 21921 Phone: (410) 996-5104 Intakes: (410) 996-3450 (800) 467-0304 ① MH SUMH ② TELE ③ OP ④ CMHC ⑤ CHLOR FLUPH HALOP LOXAP PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA CLOZA LURAS OLANZ OLANZF QUETI RISPE ZIPRA ⑥ BMT CBT CFT EMDR GT IDD IPT TT ⑧ PVTN ⑩ CLF MC MD MI PI SCJJ SF SI SMHA SWFS VAF ⑪ SS ⑫ AD TAY SE GL VET ADM MF CO HV DV TRMA PEFP PTSD SED SMI ⑭ ES PRS SPS ⑮ STU ⑯ SMPD ⑰ ADLT CHLD SNR YAD ⑲ AH",Upper Bay Counseling and Support Servs Child Services ,"200 Booth Street Elkton, Maryland 21921",0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1
"Upper Bay Counseling and Support Servs Community Services 200 Both Street Elkton, Maryland 21921 Phone: (410) 996-5104 Intakes: (410) 996-3450 (800) 467-0304 ① MH SUMH ② TELE ③ OP ④ OMH ⑤ CHLOR FLUPH HALOP LOXAP PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA CLOZA LURAS OLANZ OLANZF QUETI RISPE ZIPRA ⑥ AT BMT CBT CFT EMDR GT IDD IPT TT ⑧ PVTN ⑩ CLF MC MD MI PI SF SI SMHA SWFS VAF ⑪ SS ⑫ AD TAY SE GL VET ADM MF CJ CO HV DV TRMA PEFP PTSD SED SMI ⑭ ACT COOT FPSY PEER PRS SEMP SH SPS VRS ⑮ STU TCC ⑯ SMPD ⑰ ADLT CHLD SNR YAD ⑲ AH",Upper Bay Counseling and Support Servs Community Services ,"200 Both Street Elkton, Maryland 21921",1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1
"Upper Bay Counseling and Support Servs Outpatient Services 1275-B West Pulaski Highway Elkton, Maryland 21921 Phone: (410) 620-7161 Intakes: (410) 996-3450 (800) 467-0304 ① MH SUMH ② TELE ③ OP ④ CMHC ⑤ CHLOR FLUPH HALOP LOXAP PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA CLOZA LURAS OLANZ OLANZF QUETI RISPE ZIPRA ⑥ BMT CBT CFT DBT EMDR GT IDD IPT TT ⑧ PVTN ⑩ CLF MC MD MI PI SF SI SMHA SWFS VAF ⑪ SS ⑫ AD TAY SE GL VET ADM MF CJ CO HV DV TRMA PEFP PTSD SED SMI ⑭ COOT PRS SEMP ⑮ STU TCC ⑯ SMPD ⑰ ADLT CHLD SNR YAD ⑲ AH",Upper Bay Counseling and Support Servs Outpatient Services ,#N/A,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1
"VA Maryland Healthcare System Baltimore VAMC/MH Clinic Center 10 North Greene Street Suite BT-116-MH Baltimore, Maryland 21201 Phone: (410) 605-7000 Intake: (410) 605-7360 ① MH SUMH ② TELE ③ HI OP PHDT ⑤ CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT TRIFL ARIPI CARIP CLOZA LURAS OLANZ PALIP QUETI RISPE ZIPRA ⑥ AT BMT CBT CFT DBT ECT EMDR GT IDD IPT TT ⑦ CIT PEON PEOFF WI ⑧ VAMC ⑩ MC MD MI PI SF SI VAF ⑫ SE GL VET ADM MF CO HV DV TRMA TBI ALZ PEFP PTSD SMI ⑬ HIVT SHB SHC STDT TBS ⑭ CDM CM DEC ES FPSY HS ICM IMR IPC LAD PEER PRS SEMP SH SPS TPC VRS ⑮ NRT NSC STU TCC ⑯ SMON ⑰ ADLT SNR YAD ⑱ VO ⑲ AH",VA Maryland Healthcare System Baltimore VAMC/MH Clinic Center ,"10 North Greene Street Suite BT-116-MH Baltimore, Maryland 21201",0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1
"VA Maryland Healthcare System Cambridge VA Outpatient Clinic 830 Chesapeake Drive Cambridge, Maryland 21613 Phone: (410) 228-6243x4144 Intake: (410) 901-4000x4144 ① MH SUMH ② TELE ③ OP ⑤ CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT TRIFL ARIPI CARIP CLOZA LURAS OLANZ PALIP QUETI RISPE ZIPRA ⑥ BMT CBT GT IDD IPT TT ⑦ PEOFF ⑧ VAMC ⑩ MC MD PI SF VAF ⑫ SE GL VET ADM MF CO HV DV TRMA TBI PEFP PTSD SMI ⑬ HIVT SHB SHC STDT TBS ⑭ CDM CM DEC HS IMR IPC SPS ⑮ NRT STU TCC ⑯ SMON ⑰ ADLT SNR YAD ⑱ VO ⑲ AH",VA Maryland Healthcare System Cambridge VA Outpatient Clinic ,"830 Chesapeake Drive Cambridge, Maryland 21613",0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1
"VA Maryland Healthcare System Fort Meade VA Outpatient Clinic 2479 5th Street Fort George G Meade, Maryland 20755 Phone: (410) 305-5300 ① MH SUMH ③ OP ⑤ CHLOR FLUPH HALOP LOXAP PERPH PROCH ARIPI BREXP LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA ⑥ CBT CFT IPT TT ⑦ PEOFF ⑧ VAMC ⑩ MC PI SF VAF ⑫ GL VET ADM CO HV DV TRMA PTSD SMI ⑬ HIVT SHB SHC STDT TBS ⑭ CM DEC FPSY IPC PEER SPS ⑮ NRT NSC STU TCC ⑯ SMON ⑰ ADLT SNR YAD ⑱ VO ⑲ AH",VA Maryland Healthcare System Fort Meade VA Outpatient Clinic ,"2479 5th Street Fort George G Meade, Maryland 20755",0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
"VA Maryland Healthcare System Glen Burnie VA Outpatient Clinc 808 Landmark Drive Suite 128 Glen Burnie, Maryland 21061 Phone: (410) 590-4140 ① MH SUMH ③ OP ⑤ CHLOR HALOP LOXAP PERPH PIMOZ PROCH THIOT TRIFL ARIPI CARIP CLOZA LURAS OLANZ PALIP QUETI RISPE ZIPRA ⑥ BMT CBT CFT IDD IPT TT ⑦ CIT PEOFF ⑧ VAMC ⑩ MC MD MI PI VAF ⑫ GL VET CO HV DV TRMA PEFP PTSD ⑬ HIVT SHC STDT ⑭ CDM CM DEC ES IMR IPC SPS ⑮ NRT NSC STU TCC ⑯ SMON ⑰ ADLT SNR YAD ⑱ VO ⑲ AH",VA Maryland Healthcare System Glen Burnie VA Outpatient Clinc ,"808 Landmark Drive Suite 128 Glen Burnie, Maryland 21061",0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1
"VA Maryland Healthcare System Loch Raven VA Outpatient Clinic 3901 The Alameda Baltimore, Maryland 21218 Phone: (410) 605-7650 ① MH SUMH ② TELE ③ OP ⑤ CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT TRIFL ARIPI CARIP CLOZA LURAS OLANZ PALIP QUETI RISPE ZIPRA ⑥ BMT CBT CFT IDD IPT TT ⑦ CIT PEOFF ⑧ VAMC ⑩ MC MD PI SF SI VAF ⑫ SE GL VET ADM MF CO HV DV TRMA TBI PEFP PTSD SMI ⑬ HIVT SHB SHC STDT ⑭ CDM CM DEC IMR IPC SPS ⑮ NRT NSC STU TCC ⑯ SMON ⑰ ADLT SNR YAD ⑱ VO ⑲ AH",VA Maryland Healthcare System Loch Raven VA Outpatient Clinic ,"3901 The Alameda Baltimore, Maryland 21218",0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1
"VA Maryland Healthcare System Perry Point VAMC/MH Clinical Center VAMHCS Perry Point Division ATTN Mental Health Building 80 Perry Point, Maryland 21902 Phone: (410) 642-2411 ① MH SUMH ② TELE ③ OP PHDT RES ⑤ CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT TRIFL ARIPI CARIP CLOZA LURAS OLANZ PALIP QUETI RISPE ZIPRA ⑥ AT BMT CBT CFT DBT EMDR GT IDD IPT TT ⑦ CIT PEON WI ⑧ VAMC ⑩ MC MI PI SF VAF ⑫ SE GL VET MF CO DV TRMA TBI ALZ PTSD SMI ⑬ HIVT SHB SHC STDT TBS ⑭ CM DEC ES FPSY HS ICM IMR IPC PEER PRS SEMP SH SPS VRS ⑮ NRT NSC STU TCC ⑯ SMON ⑰ ADLT SNR YAD ⑱ VO ⑲ AH",VA Maryland Healthcare System Perry Point VAMC/MH Clinical Center VAMHCS Perry Point Division ATTN Mental Health Building ,"80 Perry Point, Maryland 21902",0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
"Vesta Inc Forestville Region 3900 Forestville Road District Heights, Maryland 20747 Phone: (240) 296-6061 Intake: (240) 296-6066 ① MH ② TELE ③ OP RES ④ MSMH ⑤ CHLOR FLUPH HALOP ARIPI CLOZA ILOPE LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA ⑥ BMT CBT DBT GT IPT TT ⑧ PVTN ⑩ MC MD SF ⑫ AD CO SMI ⑭ CM HS IMR PRS SH ⑯ SMPD ⑰ ADLT CHLD SNR YAD",Vesta Inc Forestville Region ,"3900 Forestville Road District Heights, Maryland 20747",0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
"Vesta Inc Lanham Region 9301 Annapolis Road Suite 100 Lanham, Maryland 20706 Phone: (240) 296-6300 ① MH SUMH ② TELE ③ OP ④ OMH ⑤ CHLOR HALOP ARIPI CLOZA LURAS OLANZF QUETI ⑥ BMT CBT CFT DBT GT IDD IPT TT ⑦ PEOFF ⑧ PVTN ⑩ MC MD SF ⑪ SS ⑫ AD GL CJ CO TRMA PTSD SMI ⑭ CM COOT FPSY IMR IPC PRS SPS VRS ⑯ SMPD ⑰ ADLT CHLD SNR YAD",Vesta Inc Lanham Region ,"9301 Annapolis Road Suite 100 Lanham, Maryland 20706",0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
"Vesta Inc Lexington Park Site 46940 South Shangri La Drive Suite 100 Lexington Park, Maryland 20653 Phone: (301) 863-4543 Intake: (240) 296-6050 ① MH SUMH ③ PHDT ④ PH ⑤ CHLOR HALOP LOXAP ARIPI CLOZA LURAS OLANZ OLANZF QUETI RISPE ZIPRA ⑥ IPT ⑧ PVTN ⑩ MC MD SF ⑫ AD SMI ⑭ CM ⑯ SMPD ⑰ ADLT CHLD SNR YAD",Vesta Inc Lexington Park Site ,"46940 South Shangri La Drive Suite 100 Lexington Park, Maryland 20653",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Vesta Inc Waldorf Region 22 Industrial Park Drive Suite A Waldorf, Maryland 20602 Phone: (240) 296-6030 Intake: (240) 296-6050 ① MH SUMH ③ PHDT ④ OMH ⑤ CHLOR HALOP LOXAP ARIPI CLOZA LURAS OLANZ OLANZF QUETI RISPE ZIPRA ⑥ IPT ⑧ PVTN ⑩ MC MD SF ⑫ SMI ⑭ CM HS SH ⑯ SMPD ⑰ ADLT SNR YAD",Vesta Inc Waldorf Region ,"22 Industrial Park Drive Suite A Waldorf, Maryland 20602",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Villa Maria at Fallstaff 6999 Reisterstown Road Suite 4 Baltimore, Maryland 21215 Phone: (667) 600-3210 ① MH SUMH ② TELE ③ OP ④ OMH ⑤ HALOP ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ PALIP QUETI RISPE ZIPRA ⑥ BMT CBT CFT DBT GT IDD IPT TT ⑧ PVTN ⑩ CLF MC MD OSF PCF SEF SMHA ⑫ AD TAY GL CO TRMA PTSD SED SMI ⑭ COOT FPSY PRS SPS ⑮ NRT NSC STU TCC ⑯ SMOP ⑰ ADLT CHLD SNR YAD ⑲ AH",Villa Maria at Fallstaff ,"6999 Reisterstown Road Suite 4 Baltimore, Maryland 21215",0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
"Villa Maria Community Resources Fallway 725 Fallsway Baltimore, Maryland 21202 Phone: (667) 600-2855 ① MH SUMH ② TELE ③ OP ④ OMH ⑤ DROPE PROCH THIOR ASENA BREXP CLOZA LURAS OLANZ QUETI RISPE ZIPRA ⑥ AT BMT CBT CFT DBT GT IDD IPT TT ⑦ CIT ⑧ PVTN ⑩ CLF CMHG FG MC MD OSF SCJJ SEF SF SMHA SWFS ⑫ TAY SE GL CO HV DV TRMA ALZ PTSD SMI ⑭ COOT FPSY PEER SPS ⑮ NRT NSC STU TCC ⑯ SMPD ⑰ ADLT SNR YAD",Villa Maria Community Resources Fallway ,"725 Fallsway Baltimore, Maryland 21202",0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1
"Villa Maria Harford County 1301 Continental Drive Suite 101 Abingdon, Maryland 21009 Phone: (667) 600-3220 Intake: (667) 600-3219 ① MH SUMH ② TELE ③ OP ④ OMH ⑥ AT BMT CBT CFT DBT GT IDD IPT TT ⑧ PVTN ⑨ FQHC ⑩ MC MD ⑫ AD TAY SE GL CO DV TRMA PEFP PTSD SED SMI ⑭ CM PRS TPC ⑮ NRT NSC STU TCC ⑯ SMON ⑰ ADLT CHLD SNR YAD ⑳ SP",Villa Maria Harford County ,"1301 Continental Drive Suite 101 Abingdon, Maryland 21009",0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
"Villa Maria of Carroll County BHS 1129 Business Parkway South Suite A Westminster, Maryland 21157 Phone: (667) 600-2850 Intake: (667) 600-2863 ① MH SUMH ② TELE ③ OP ④ OMH ⑤ DROPE PROCH THIOR ASENA BREXP CLOZA LURAS OLANZ QUETI RISPE ZIPRA ⑥ AT BMT CBT CFT DBT GT IDD IPT TT ⑧ PVTN ⑩ CLF CMHG FG MC MD OSF SCJJ SEF SF SI SMHA SWFS ⑫ AD TAY SE GL CO HV TRMA PTSD SED SMI ⑭ COOT FPSY PRS SPS ⑮ NRT NSC STU TCC ⑯ SMOP ⑰ ADLT CHLD SNR YAD ⑳ SP",Villa Maria of Carroll County BHS ,"1129 Business Parkway South Suite A Westminster, Maryland 21157",0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1
"Villa Maria of Frederick County Catholic Charities Family Services 300 West 9th Street Frederick, Maryland 21701 Phone: (667) 600-3310 ① MH SUMH ② TELE ③ OP ④ OMH ⑤ DROPE THIOR BREXP CLOZA LURAS OLANZ QUETI RISPE ZIPRA ⑥ AT BMT CBT CFT DBT EMDR GT IDD IPT TT ⑧ PVTN ⑩ CLF CMHG FG MC MD OSF SCJJ SEF SF SMHA SWFS ⑫ AD TAY SE GL CO HV TRMA PTSD SED SMI ⑭ COOT FPSY IMR PRS SPS ⑮ NRT NSC STU TCC ⑯ SMOP ⑰ ADLT CHLD SNR YAD ⑳ SP",Villa Maria of Frederick County Catholic Charities Family Services ,"300 West 9th Street Frederick, Maryland 21701",0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1
"Villa Maria of Mountain Maryland Catholic Charities Family Services 308 Virginia Avenue Cumberland, Maryland 21502 Phone: (667) 600-2110 ① MH SUMH ② TELE ③ OP ④ OMH ⑤ HALOP ARIPI ASENA CARIP CLOZA LURAS OLANZ QUETI RISPE ZIPRA ⑥ BMT CBT CFT DBT GT IDD IPT TT ⑦ CIT PEON ⑧ PVTN ⑩ CLF CMHG CSBG FG MC MD OSF SCJJ SEF SF SMHA SWFS ⑫ AD TAY SE GL CO HV TRMA PTSD SED SMI ⑭ COOT FPSY PRS SPS ⑮ NRT NSC STU TCC ⑯ SMPD ⑰ ADLT CHLD SNR YAD ⑲ AH",Villa Maria of Mountain Maryland Catholic Charities Family Services ,"308 Virginia Avenue Cumberland, Maryland 21502",0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
"VOAC Prince Georges Behavioral Health 5807 Cleveland Avenue Riverdale, Maryland 20737 Phone: (301) 306-0904 ① MH ③ RES ④ RTCA ⑧ PVTN ⑩ MC MD ⑪ PA ⑫ SE GL SMI ⑭ DEC IMR IPC ⑯ SMPD ⑰ ADLT SNR YAD",VOAC Prince Georges Behavioral Health ,"5807 Cleveland Avenue Riverdale, Maryland 20737",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
